timestamp,2activeVeh,2SINR,2SINR-3,2SINR-4,2SINR-5,2SINR-6,2SINR-7,2SINR-8,2SINR-9,2SINR-10,2SINR-11,2avgLatency,2numTBInitial,2numTBRetran,2numTBQPSK,2numTB16QAM,2numTB64QAM,3activeVeh,3SINR-2,3SINR,3SINR-4,3SINR-5,3SINR-6,3SINR-7,3SINR-8,3SINR-9,3SINR-10,3SINR-11,3avgLatency,3numTBInitial,3numTBRetran,3numTBQPSK,3numTB16QAM,3numTB64QAM,4activeVeh,4SINR-2,4SINR-3,4SINR,4SINR-5,4SINR-6,4SINR-7,4SINR-8,4SINR-9,4SINR-10,4SINR-11,4avgLatency,4numTBInitial,4numTBRetran,4numTBQPSK,4numTB16QAM,4numTB64QAM,5activeVeh,5SINR-2,5SINR-3,5SINR-4,5SINR,5SINR-6,5SINR-7,5SINR-8,5SINR-9,5SINR-10,5SINR-11,5avgLatency,5numTBInitial,5numTBRetran,5numTBQPSK,5numTB16QAM,5numTB64QAM,6activeVeh,6SINR-2,6SINR-3,6SINR-4,6SINR-5,6SINR,6SINR-7,6SINR-8,6SINR-9,6SINR-10,6SINR-11,6avgLatency,6numTBInitial,6numTBRetran,6numTBQPSK,6numTB16QAM,6numTB64QAM,7activeVeh,7SINR-2,7SINR-3,7SINR-4,7SINR-5,7SINR-6,7SINR,7SINR-8,7SINR-9,7SINR-10,7SINR-11,7avgLatency,7numTBInitial,7numTBRetran,7numTBQPSK,7numTB16QAM,7numTB64QAM,8activeVeh,8SINR-2,8SINR-3,8SINR-4,8SINR-5,8SINR-6,8SINR-7,8SINR,8SINR-9,8SINR-10,8SINR-11,8avgLatency,8numTBInitial,8numTBRetran,8numTBQPSK,8numTB16QAM,8numTB64QAM,9activeVeh,9SINR-2,9SINR-3,9SINR-4,9SINR-5,9SINR-6,9SINR-7,9SINR-8,9SINR,9SINR-10,9SINR-11,9avgLatency,9numTBInitial,9numTBRetran,9numTBQPSK,9numTB16QAM,9numTB64QAM,10activeVeh,10SINR-2,10SINR-3,10SINR-4,10SINR-5,10SINR-6,10SINR-7,10SINR-8,10SINR-9,10SINR,10SINR-11,10avgLatency,10numTBInitial,10numTBRetran,10numTBQPSK,10numTB16QAM,10numTB64QAM,11activeVeh,11SINR-2,11SINR-3,11SINR-4,11SINR-5,11SINR-6,11SINR-7,11SINR-8,11SINR-9,11SINR-10,11SINR,11avgLatency,11numTBInitial,11numTBRetran,11numTBQPSK,11numTB16QAM,11numTB64QAM
12.8,5.0,54.51,48.4,31.36,27.11,16.65,15.06,8.4,7.09,5.18,0.0,1.78,110.0,44.0,0.0,17.0,137.0,1.0,28.93,43.41,82.88,38.42,24.04,22.38,16.12,19.54,0.0,8.35,10.0,58.0,20.0,6.0,0.0,72.0,6.0,71.2,46.93,27.88,22.11,16.34,6.58,11.08,11.18,0.0,7.01,11.49,82.0,55.0,7.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.1,12.2,10.84,26.63,31.08,42.18,64.08,42.92,40.52,3.24,109.0,20.0,0.0,0.0,129.0,3.0,13.74,0.0,13.27,17.7,18.22,31.16,38.19,56.23,53.31,36.63,16.38,49.0,14.0,9.0,0.0,54.0,2.0,7.34,17.08,10.78,0.0,24.85,26.61,29.49,46.46,58.73,33.32,9.56,59.0,38.0,6.0,0.0,91.0
12.9,5.0,55.09,48.45,33.29,30.07,17.19,15.96,10.39,8.54,7.57,0.0,2.75,104.0,38.0,1.0,18.0,123.0,1.0,31.91,45.39,86.51,38.04,26.5,20.92,16.8,14.65,0.0,10.12,9.6,71.0,32.0,4.0,0.0,99.0,6.0,68.88,47.22,25.89,24.98,19.81,8.26,12.64,11.63,0.0,7.27,12.79,51.0,24.0,6.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.69,0.0,15.17,18.12,28.44,28.94,41.88,68.22,37.7,40.04,3.21,114.0,0.0,0.0,0.0,114.0,3.0,11.37,0.0,15.31,16.59,20.08,30.14,39.6,58.03,50.32,34.22,10.49,55.0,30.0,6.0,0.0,79.0,2.0,0.0,17.34,15.45,9.69,22.19,28.14,32.41,49.43,63.21,34.33,9.79,53.0,34.0,6.0,0.0,81.0
13.0,5.0,58.4,50.71,31.86,25.82,17.66,18.45,10.91,7.89,0.0,7.02,2.69,114.0,48.0,11.0,18.0,133.0,1.0,30.73,46.32,83.53,37.52,27.24,20.27,17.81,14.96,0.0,10.85,11.21,76.0,40.0,8.0,0.0,108.0,6.0,67.0,43.9,22.39,24.13,18.2,9.56,13.2,14.47,0.0,4.17,11.53,65.0,39.0,6.0,5.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.6,0.0,12.93,19.19,25.37,28.49,45.98,73.91,39.97,38.07,3.38,103.0,0.0,0.0,0.0,103.0,3.0,15.26,0.0,15.94,14.83,22.27,33.17,40.2,59.27,49.34,34.11,11.17,83.0,46.0,6.0,4.0,119.0,2.0,0.0,16.46,14.13,11.14,21.46,27.54,30.38,49.68,61.37,31.68,16.02,59.0,22.0,9.0,0.0,72.0
13.1,5.0,56.68,51.67,34.49,22.9,14.12,19.55,11.65,7.6,8.88,0.0,2.19,111.0,44.0,10.0,13.0,132.0,1.0,34.17,43.96,85.9,40.04,29.89,19.13,17.52,17.67,0.0,9.41,11.01,65.0,31.0,6.0,17.0,73.0,6.0,64.98,48.03,28.78,27.61,20.35,8.53,9.05,12.08,0.0,4.09,9.55,79.0,43.0,7.0,8.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.97,0.0,11.75,12.55,22.49,24.99,45.39,73.98,40.67,33.81,3.02,117.0,0.0,0.0,0.0,117.0,3.0,15.43,0.0,19.5,15.98,17.74,33.23,40.76,64.91,48.11,34.6,10.76,41.0,10.0,9.0,0.0,42.0,2.0,0.0,17.19,12.08,9.85,18.87,28.56,28.3,50.67,60.78,30.34,11.79,79.0,41.0,9.0,3.0,108.0
13.2,5.0,56.28,50.3,33.07,29.34,15.86,19.71,15.6,0.0,10.37,7.66,6.84,116.0,40.0,28.0,15.0,113.0,1.0,31.61,41.22,85.16,34.19,30.56,18.45,19.63,16.53,0.0,11.77,10.77,66.0,43.0,7.0,30.0,72.0,6.0,64.46,50.01,27.94,27.43,21.15,4.59,10.3,13.94,0.0,3.28,12.58,65.0,35.0,6.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.55,0.0,12.36,14.87,23.37,24.03,44.8,73.16,42.01,38.0,3.22,113.0,0.0,0.0,0.0,113.0,3.0,16.86,0.0,15.44,15.49,17.57,31.74,39.21,67.88,47.83,35.27,10.05,70.0,42.0,6.0,3.0,103.0,2.0,0.0,15.74,11.66,9.64,21.68,27.58,29.38,50.01,54.46,27.54,8.88,50.0,22.0,9.0,3.0,60.0
13.3,5.0,56.7,46.05,35.99,26.85,14.44,20.74,11.66,5.6,8.11,0.0,4.1,106.0,24.0,2.0,21.0,107.0,1.0,33.35,42.96,84.11,37.27,26.98,19.93,19.68,12.89,11.52,0.0,9.66,49.0,20.0,6.0,8.0,55.0,6.0,62.87,50.58,28.68,26.69,19.82,7.72,8.58,12.67,2.26,0.0,11.9,63.0,29.0,13.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.67,0.0,14.69,14.47,25.41,23.08,47.38,77.51,46.57,33.86,3.35,110.0,0.0,0.0,0.0,110.0,3.0,16.03,15.26,14.48,0.0,19.75,29.56,41.75,70.15,45.1,29.7,10.52,87.0,62.0,3.0,0.0,146.0,2.0,0.0,13.06,8.15,11.36,18.56,27.36,30.41,53.84,59.23,30.51,12.55,43.0,10.0,9.0,0.0,44.0
13.4,5.0,55.03,46.48,34.39,30.26,8.97,19.85,17.05,7.28,6.48,0.0,1.64,104.0,46.0,1.0,20.0,129.0,1.0,31.66,44.16,83.85,38.6,30.08,22.72,21.04,14.04,0.0,14.86,10.71,59.0,35.0,6.0,14.0,74.0,6.0,62.28,51.11,28.74,26.82,20.65,10.34,8.4,8.97,6.87,0.0,9.9,52.0,29.0,6.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.06,0.0,12.24,14.61,23.84,28.65,44.61,83.26,47.55,30.77,3.7,95.0,0.0,0.0,0.0,95.0,3.0,13.67,0.0,13.87,12.29,18.35,32.97,38.43,72.21,42.86,33.95,5.55,86.0,58.0,3.0,10.0,131.0,2.0,9.08,16.8,11.02,0.0,18.03,27.14,27.99,52.08,57.37,30.54,13.24,68.0,41.0,6.0,0.0,103.0
13.5,5.0,55.34,45.56,34.3,27.19,13.18,22.37,18.1,4.64,5.71,0.0,2.38,106.0,48.0,0.0,28.0,126.0,1.0,27.18,46.23,80.08,36.65,31.7,23.83,20.23,0.0,11.19,12.41,14.89,76.0,33.0,9.0,8.0,92.0,6.0,58.83,54.03,26.31,24.29,21.53,9.01,10.26,9.88,0.0,5.3,12.18,67.0,27.0,10.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.58,0.0,10.8,15.85,26.95,29.55,44.39,86.56,48.9,30.18,3.74,93.0,0.0,0.0,0.0,93.0,3.0,13.22,12.26,0.0,14.1,20.53,33.41,37.91,73.76,42.52,31.52,9.87,62.0,28.0,6.0,1.0,83.0,2.0,0.0,14.63,10.51,8.98,21.33,26.76,32.04,55.22,56.29,30.01,11.44,67.0,39.0,6.0,3.0,97.0
13.6,5.0,46.77,43.8,36.9,27.87,12.47,20.0,18.51,0.0,5.0,3.8,3.93,111.0,47.0,31.0,11.0,116.0,1.0,29.83,47.1,76.96,35.76,32.54,25.3,24.11,10.07,0.0,13.25,12.01,44.0,21.0,6.0,0.0,59.0,6.0,60.0,48.7,24.12,26.01,21.39,8.39,11.7,5.06,0.0,7.69,12.87,71.0,38.0,9.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.18,9.39,10.91,19.02,26.56,30.84,58.78,54.31,29.18,11.12,63.0,42.0,9.0,0.0,96.0,4.0,13.51,9.56,0.0,14.09,26.27,30.45,44.12,89.62,43.37,30.64,3.35,106.0,0.0,0.0,0.0,106.0,3.0,0.0,13.84,12.87,16.4,21.26,32.58,35.58,68.38,45.92,32.68,11.08,59.0,39.0,9.0,10.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.7,5.0,49.56,47.31,35.28,27.36,18.04,20.46,16.53,6.53,7.66,0.0,6.27,131.0,56.0,55.0,6.0,126.0,1.0,32.11,47.86,78.01,36.51,29.3,25.9,25.48,0.0,13.71,12.97,9.99,72.0,45.0,9.0,0.0,108.0,6.0,57.19,49.15,27.45,23.68,22.45,10.59,13.65,0.0,3.98,9.03,11.29,43.0,19.0,13.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.18,11.01,9.59,19.06,23.46,36.06,61.37,53.86,31.69,12.2,54.0,22.0,9.0,0.0,67.0,4.0,12.67,0.0,10.82,12.0,27.25,32.97,46.33,90.58,41.42,30.78,3.13,112.0,2.0,0.0,0.0,114.0,3.0,0.0,13.99,14.62,16.05,24.77,33.83,36.45,69.56,41.01,27.67,10.95,71.0,29.0,9.0,10.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.8,5.0,48.83,48.98,35.59,29.07,19.34,19.52,16.45,8.74,7.76,0.0,5.8,125.0,30.0,43.0,0.0,112.0,1.0,27.26,47.81,75.4,38.37,30.36,24.1,26.84,10.04,0.0,13.96,13.55,52.0,20.0,14.0,0.0,58.0,6.0,56.94,51.93,29.24,24.46,21.12,7.21,13.97,3.4,0.0,10.25,15.61,47.0,21.0,8.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.65,7.66,10.22,19.59,21.61,35.69,62.17,50.0,28.84,11.32,44.0,12.0,9.0,0.0,47.0,4.0,0.0,15.3,10.39,11.68,24.42,32.54,37.75,93.97,38.55,30.29,3.47,102.0,0.0,0.0,0.0,102.0,3.0,13.52,12.58,0.0,17.29,25.29,31.14,35.85,70.56,40.26,29.77,11.61,63.0,27.0,6.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.9,5.0,48.28,48.9,33.72,26.74,14.83,18.99,16.46,10.89,6.24,0.0,6.72,131.0,42.0,31.0,1.0,141.0,1.0,24.67,46.89,76.58,39.26,30.96,24.29,19.9,0.0,12.73,13.01,13.24,56.0,32.0,6.0,0.0,82.0,6.0,55.05,53.16,29.86,25.35,19.02,5.37,13.92,6.98,0.0,10.56,10.59,55.0,21.0,12.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.12,11.75,0.0,16.16,23.83,23.67,28.51,60.96,48.89,32.01,11.01,59.0,38.0,6.0,1.0,90.0,4.0,0.0,12.27,11.36,11.78,23.95,31.46,40.42,91.72,30.31,31.3,3.12,113.0,0.0,0.0,0.0,113.0,3.0,14.6,13.77,0.0,18.3,26.51,32.2,36.59,71.15,36.94,29.81,11.51,52.0,18.0,9.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,5.0,45.93,47.18,31.62,25.74,14.99,19.95,15.74,7.57,0.0,5.2,10.42,75.0,23.0,10.0,1.0,87.0,1.0,31.14,42.94,71.88,39.07,35.05,21.9,20.82,13.59,13.25,0.0,12.82,71.0,15.0,9.0,0.0,77.0,6.0,57.48,54.96,29.73,30.46,19.78,7.03,13.04,8.6,0.0,8.11,10.59,46.0,14.0,9.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.46,10.48,14.63,25.26,32.73,43.06,91.77,37.27,26.11,3.56,96.0,0.0,0.0,0.0,96.0,3.0,15.27,14.14,0.0,18.22,25.48,36.12,37.28,76.29,35.77,32.29,9.74,80.0,48.0,15.0,2.0,111.0,2.0,7.46,10.5,0.0,17.67,21.44,26.53,35.13,60.85,47.47,32.24,10.62,62.0,33.0,9.0,0.0,86.0
14.1,5.0,46.54,48.55,30.84,23.92,10.67,18.54,12.54,5.85,5.4,0.0,16.83,74.0,4.0,9.0,0.0,69.0,1.0,29.82,44.29,71.3,40.42,36.18,22.54,21.08,13.58,0.0,8.76,11.2,47.0,10.0,6.0,0.0,51.0,6.0,55.45,51.67,31.38,30.89,22.49,6.96,11.4,11.88,0.0,8.97,12.76,61.0,10.0,6.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.29,8.93,16.04,23.26,30.96,41.06,83.79,39.6,25.74,3.42,103.0,0.0,0.0,0.0,103.0,3.0,9.97,15.21,0.0,15.22,22.7,37.42,35.9,77.36,35.85,29.56,10.47,70.0,40.0,7.0,0.0,103.0,2.0,8.13,7.84,0.0,16.82,23.47,25.27,38.5,59.2,45.81,33.58,13.12,57.0,20.0,6.0,0.0,71.0
14.2,5.0,46.63,48.98,30.28,24.97,13.42,17.52,12.62,7.4,5.02,0.0,15.98,62.0,8.0,6.0,0.0,64.0,1.0,29.34,40.61,70.98,40.73,34.03,21.86,21.71,14.15,13.74,0.0,11.39,62.0,16.0,9.0,0.0,69.0,6.0,54.5,54.78,33.49,29.62,22.22,10.4,10.65,10.14,0.0,6.64,11.13,50.0,17.0,9.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.03,7.45,0.0,16.13,21.76,26.06,32.33,61.14,43.95,32.47,9.74,62.0,27.0,6.0,0.0,83.0,4.0,9.4,0.0,10.86,20.41,23.14,32.78,43.37,79.89,37.64,26.24,3.01,118.0,0.0,0.0,0.0,118.0,3.0,11.5,14.7,0.0,19.15,26.16,35.5,34.76,78.96,35.71,31.42,9.93,41.0,19.0,9.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.3,5.0,49.44,51.55,30.95,26.98,11.09,16.04,15.63,6.93,3.57,0.0,13.78,46.0,10.0,9.0,0.0,47.0,1.0,27.35,40.63,63.49,41.1,34.13,17.77,19.17,13.36,15.44,0.0,10.42,55.0,15.0,6.0,1.0,63.0,6.0,52.57,51.48,38.85,28.97,19.81,9.14,13.32,10.98,0.0,11.92,12.08,75.0,8.0,6.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.75,0.0,4.04,14.2,22.71,24.76,33.32,63.44,46.25,35.4,10.16,27.0,17.0,21.0,0.0,23.0,4.0,0.0,10.84,8.53,18.15,21.53,29.17,41.44,78.58,37.85,25.87,3.3,103.0,0.0,0.0,0.0,103.0,3.0,13.42,15.0,0.0,18.16,26.49,36.89,40.14,78.78,34.52,31.49,12.04,62.0,34.0,19.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.4,5.0,50.07,52.06,29.89,25.6,12.46,16.21,14.0,7.66,0.0,5.55,15.33,71.0,12.0,9.0,0.0,74.0,1.0,24.62,35.57,68.54,42.56,31.48,18.5,16.1,8.35,18.61,0.0,10.15,50.0,20.0,9.0,1.0,60.0,6.0,54.25,54.11,40.11,26.06,19.42,8.89,14.05,15.7,0.0,7.77,10.68,54.0,12.0,6.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.03,11.12,0.0,19.22,24.84,36.35,39.85,75.72,34.34,26.86,11.87,91.0,46.0,7.0,33.0,97.0,4.0,8.9,8.36,0.0,22.01,22.66,31.15,36.98,75.07,41.97,26.17,3.61,98.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.3,5.44,0.0,18.71,24.87,24.43,34.83,63.16,45.63,33.38,26.83,110.0,44.0,28.0,0.0,126.0
14.5,5.0,43.2,53.64,31.02,24.85,12.35,20.72,15.33,10.84,0.0,6.49,16.4,52.0,43.0,6.0,0.0,89.0,6.0,53.66,51.57,39.03,25.92,18.9,8.14,14.89,16.43,0.0,4.79,6.05,138.0,35.0,42.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.92,35.23,65.68,43.9,32.14,12.38,16.9,13.55,15.2,0.0,4.43,123.0,38.0,11.0,28.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.49,9.94,0.0,19.7,24.08,33.32,37.18,80.97,34.88,28.31,13.03,47.0,16.0,9.0,0.0,54.0,4.0,10.4,0.0,9.56,19.79,21.82,32.72,41.34,75.07,41.05,25.93,3.38,111.0,6.0,0.0,0.0,117.0,2.0,0.0,7.35,5.77,16.65,24.85,22.93,36.52,62.4,47.56,35.08,7.29,84.0,40.0,6.0,9.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
